Title,URL
C Programming: Using Linux Tools and Libraries - 7,https://www.coursera.org/learn/c-programming-using-linux-tools-and-libraries?specialization=c-programming-linux
Customer-Centric IT Strategy,https://www.coursera.org/learn/uva-darden-customer-centric-it-strategy?specialization=leading-modern-day-business
Building AI Powered Chatbots Without Programming,https://www.coursera.org/learn/building-ai-powered-chatbots?specialization=ai-foundations-for-everyone
Work Smarter with Microsoft PowerPoint,https://www.coursera.org/learn/microsoft-powerpoint-work-smarter?specialization=microsoft-365-fundamentals
Algorithms for DNA Sequencing,https://www.coursera.org/learn/dna-sequencing?specialization=genomic-data-science
Financial Reporting Capstone,https://www.coursera.org/learn/financial-reporting-capstone?specialization=financial-reporting
Fundamentals of Quantitative Modeling,https://www.coursera.org/learn/wharton-quantitative-modeling?specialization=finance-quantitative-modeling-analysts
The Teacher's Social and Emotional Learning,https://www.coursera.org/learn/teachers-social-emotional-learning?specialization=teacher-sel
Visual Analytics with Tableau,https://www.coursera.org/learn/dataviz-visual-analytics?specialization=data-visualization
Leading Teams,https://www.coursera.org/learn/leading-teams?specialization=leading-teams
Leadership Through Design Innovation,https://www.coursera.org/learn/leadership-design-innovation?specialization=organizational-leadership
Microsoft Azure SQL,https://www.coursera.org/learn/microsoft-azure-sql?specialization=microsoft-azure-dp-900-data-fundamentals
High-Impact Business Writing,https://www.coursera.org/learn/business-writing?specialization=career-success
Relational Database Support for Data Warehouses,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing
Architecting with Google Kubernetes Engine: Foundations,https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke?specialization=architecting-google-kubernetes-engine
Outbreaks and Epidemics,https://www.coursera.org/learn/outbreaks-epidemics?specialization=professional-epidemiology
Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=networking-google-cloud-platform
Foundations of Public Health Practice: The Public Health Toolkit ,https://www.coursera.org/learn/the-public-health-toolkit?specialization=foundations-public-health-practice
Fundamentals of Machine Learning in Finance,https://www.coursera.org/learn/fundamentals-machine-learning-in-finance?specialization=machine-learning-reinforcement-finance
Establishing Product-Market Fit,https://www.coursera.org/learn/establishing-product-market-fit?specialization=product-ideation-design-and-management
Taxation of Business Entities II: Pass-Through Entities,https://www.coursera.org/learn/taxation-business-entities-part-2?specialization=united-states-federal-taxation
Cyber Security in Manufacturing  ,https://www.coursera.org/learn/cyber-security-manufacturing?specialization=digital-manufacturing-design-technology
"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",https://www.coursera.org/learn/credit-tech?specialization=financialtechnology
Flight mechanics - Lift and trajectory,https://www.coursera.org/learn/lift-flight-mechanics?specialization=flight-mechanics-fundamentals
Mandarin Chinese 2: Chinese for Beginners,https://www.coursera.org/learn/mandarin-chinese-2?specialization=learn-mandarin
"Python for Command-and-control, Exfiltration and Impact",https://www.coursera.org/learn/command-and-control-exfiltration-and-impact?specialization=pythonforcybersecurity
Financial Management for Product Leaders,https://www.coursera.org/learn/financial-management-for-product-leaders?specialization=product-ideation-design-and-management
Managing Data Analysis,https://www.coursera.org/learn/managing-data-analysis?specialization=executive-data-science
Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=gcp-architecture
Trees and Graphs: Basics,https://www.coursera.org/learn/trees-graphs-basics?specialization=boulder-data-structures-algorithms
Digital Channel Planning and E-Commerce Strategy,https://www.coursera.org/learn/digital-channel-planning-ecommerce-strategy?specialization=digital-marketing-strategy-planning
Child Care as a Business,https://www.coursera.org/learn/childcare-as-a-business?specialization=home-based-child-care
Business Case Analysis,https://www.coursera.org/learn/business-case-analysis?specialization=business-english-speakers
Introduction to Big Data with Spark and Hadoop,https://www.coursera.org/learn/introduction-to-big-data-with-spark-hadoop?specialization=nosql-big-data-and-spark-foundations
"Introduction to the Nonprofit Sector, Nonprofit Organizations, Nonprofit Leadership and Governance",https://www.coursera.org/learn/nonprofit-organizations?specialization=nonprofit
AI Workflow: Enterprise Model Deployment,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment?specialization=ibm-ai-workflow
Introduction to C++ Programming and Unreal,https://www.coursera.org/learn/introductionprogrammingunreal?specialization=cplusplusunrealgamedevelopment
Agile Project Management,https://www.coursera.org/learn/meem-agile-project-management?specialization=meem-project-management
Demand management: Breaking down today’s commercial silos,https://www.coursera.org/learn/demandmanagement?specialization=hotel-management
Oracle SQL Basics,https://www.coursera.org/learn/oracle-sql-basics?specialization=oracle-sql-databases
Business English: Planning & Negotiating,https://www.coursera.org/learn/business-english-negotiating?specialization=business-english
Introduction to Accounting Data Analytics and Visualization,https://www.coursera.org/learn/intro-accounting-data-analytics-visual?specialization=accounting-data-analytics
Business English: Management and Leadership,https://www.coursera.org/learn/management-leadership-english?specialization=english-for-business
Retail Marketing Strategy,https://www.coursera.org/learn/wharton-retail-marketing-strategy?specialization=wharton-retail-strategy
Strategic Innovation: Managing Innovation Initiatives,https://www.coursera.org/learn/strategic-innovation-innovation-at-the-frontier?specialization=innovation-creativity-entrepreneurship
Google Docs en Español,https://www.coursera.org/learn/google-docs-es?specialization=getting-started-with-google-workspace-es
Climate Aware Investing,https://www.coursera.org/learn/climate-aware-investing?specialization=climatechangeandsustainableinvesting
Engineering Maintainable Android Apps,https://www.coursera.org/learn/engineeringandroidapps?specialization=android-app-development
Finanzas para directivos,https://www.coursera.org/learn/finanzas-operativas?specialization=direccion-empresas
Linux Fundamentals,https://www.coursera.org/learn/linux-fundamentals?specialization=linux-for-lfca-certification
The Business of Product Management II,https://www.coursera.org/learn/real-world-product-management-skills?specialization=real-world-product-management
Security Principles,https://www.coursera.org/learn/-security-principles?specialization=certified-in-cybersecurity
Urgent Optimism: How to Turn Foresight into Action,https://www.coursera.org/learn/urgent-optimism?specialization=futures-thinking
Agile Leadership Capstone,https://www.coursera.org/learn/agile-capstone?specialization=agile-leadership-change-management
"Algorithms for Searching, Sorting, and Indexing",https://www.coursera.org/learn/algorithms-searching-sorting-indexing?specialization=boulder-data-structures-algorithms
Health for All Through Primary Health Care,https://www.coursera.org/learn/health-for-all?specialization=global-health
Fashion as Design,https://www.coursera.org/learn/fashion-design?specialization=modern-contemporary-art-design
Privacy Law and Data Protection,https://www.coursera.org/learn/privacy-law-data-protection?specialization=regulatory-compliance
Delivering Quality Work with Agility,https://www.coursera.org/learn/delivering-quality-work-with-agility?specialization=people-and-soft-skills-for-professional-success
Camera Control,https://www.coursera.org/learn/camera-control?specialization=photography-basics
Fundamentals of Equities,https://www.coursera.org/learn/equities-fundamentals?specialization=financial-instruments-trading-investing
Renewable Energy Futures,https://www.coursera.org/learn/renewable-energy-futures?specialization=renewable-energy
Research Report: Delivering Insights,https://www.coursera.org/learn/marketing-research-report?specialization=market-research
Introduction to Business Analytics with R,https://www.coursera.org/learn/business-analytics-r?specialization=business-data-management-communication
Web Applications and Command-Line Tools for Data Engineering,https://www.coursera.org/learn/web-app-command-line-tools-for-data-engineering-duke?specialization=python-bash-sql-data-engineering-duke
Functional Program Design in Scala,https://www.coursera.org/learn/scala-functional-program-design?specialization=scala
Excel Skills for Business: Intermediate II,https://www.coursera.org/learn/excel-intermediate-2?specialization=excel
Concurrency in Go,https://www.coursera.org/learn/golang-concurrency?specialization=google-golang
Genome Sequencing (Bioinformatics II),https://www.coursera.org/learn/genome-sequencing?specialization=bioinformatics
Speaking to persuade: Motivating audiences with solid arguments and moving language,https://www.coursera.org/learn/persuade-speech?specialization=public-speaking
Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things?specialization=digital-technologies-future-of-manufacturing
Leading Organizational Change,https://www.coursera.org/learn/leading-organizational-change?specialization=advanced-leadership-skills
Introduction to Blockchain for Global Commerce,https://www.coursera.org/learn/introduction-to-blockchain-for-global-commerce?specialization=web3-blockchain-global-commerce
Inferential Statistics,https://www.coursera.org/learn/inferential-statistics-intro?specialization=statistics
Bayesian Statistics: Time Series Analysis,https://www.coursera.org/learn/bayesian-statistics-time-series-analysis?specialization=bayesian-statistics
Spanish Vocabulary: Meeting People,https://www.coursera.org/learn/spanish-vocabulary-meeting-people?specialization=learn-spanish
Innovations in Investment Technology: Artificial Intelligence,https://www.coursera.org/learn/invest-tech?specialization=financialtechnology
Futures Thinking,https://www.coursera.org/learn/futuresthinking?specialization=strategicthinkingforeveryone
Dynamical Modeling Methods for Systems Biology,https://www.coursera.org/learn/dynamical-modeling?specialization=systems-biology
Microsoft Azure Services and Lifecycles,https://www.coursera.org/learn/microsoft-azure-services-lifecycles?specialization=microsoft-azure-fundamentals-az-900
"Musicianship: Tensions, Harmonic Function, and Modal Interchange",https://www.coursera.org/learn/musicianship-harmony?specialization=musicianship-specialization
Introduction to Personal Finance,https://www.coursera.org/learn/personal-finance-introduction?specialization=personal-finance-fundamentals
Pricing Strategy,https://www.coursera.org/learn/pricing-strategy?specialization=marketing-mix
IoT Communications,https://www.coursera.org/learn/iot-communications?specialization=uiuc-iot
Managing as a Coach,https://www.coursera.org/learn/managing-as-a-coach?specialization=coaching-skills-manager
Engagement & Nurture Marketing Strategies,https://www.coursera.org/learn/nurture-market-strategies?specialization=social-media-marketing
Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries?specialization=django
Advanced Linear Models for Data Science 1: Least Squares,https://www.coursera.org/learn/linear-models?specialization=advanced-statistics-data-science
Integrated Analysis in Systems Biology,https://www.coursera.org/learn/integrated-analysis?specialization=systems-biology
Fundamentals of Finance,https://www.coursera.org/learn/finance-fundamentals?specialization=finance-accounting
Connecting with Sales Prospects,https://www.coursera.org/learn/connecting-with-sales-prospects?specialization=the-art-of-sales-mastering-the-selling-process
"C++ Basic Structures: Vectors, Pointers, Strings, and Files",https://www.coursera.org/learn/cpp-basic-structures-vectors-pointers-strings-and-files?specialization=hands-on-cpp
"Business Intelligence Concepts, Tools, and Applications",https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing
"Blockchain, Cryptoassets, and Decentralized Finance",https://www.coursera.org/learn/blockchain-crypto-decentralized-finance?specialization=blockchain-financial-services
C# Class Development,https://www.coursera.org/learn/csharp-class-development?specialization=programming-unity-game-development
3D Reconstruction - Single Viewpoint ,https://www.coursera.org/learn/3d-reconstruction---single-viewpoint?specialization=firstprinciplesofcomputervision
Managing Employee Compensation,https://www.coursera.org/learn/compensation-management?specialization=human-resource-management
Flight mechanics - The basis,https://www.coursera.org/learn/basis-flight-mechanics?specialization=flight-mechanics-fundamentals
"Visionary leadership, identity & motivation: Become a meaning maker",https://www.coursera.org/learn/visionary-leadership-meaning-maker?specialization=hr-management-leadership
Linear Regression for Business Statistics,https://www.coursera.org/learn/linear-regression-business-statistics?specialization=business-statistics-analysis
Songwriting: Writing the Lyrics,https://www.coursera.org/learn/songwriting-lyrics?specialization=songwriting
Business Statistics and Analysis Capstone,https://www.coursera.org/learn/business-statistics-analysis-capstone?specialization=business-statistics-analysis
Agile Analytics,https://www.coursera.org/learn/uva-darden-agile-analytics?specialization=uva-darden-digital-product-management
Intro to Digital Manufacturing with Autodesk Fusion 360,https://www.coursera.org/learn/introduction-digital-manufacturing-fusion-360?specialization=cad-design-digital-manufacturing
Python and Pandas for Data Engineering,https://www.coursera.org/learn/python-and-pandas-for-data-engineering-duke?specialization=python-bash-sql-data-engineering-duke
Writing a Personal Essay,https://www.coursera.org/learn/personal-essay?specialization=memoir-personal-essay
The Technology of Music Production,https://www.coursera.org/learn/technology-of-music-production?specialization=music-production
Building No-Code Apps with AppSheet: Implementation,https://www.coursera.org/learn/building-no-code-apps-with-appsheet-implementation?specialization=building-no-code-apps-with-appsheet
Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=gcp-architecture
Probabilistic Deep Learning with TensorFlow 2,https://www.coursera.org/learn/probabilistic-deep-learning-with-tensorflow2?specialization=tensorflow2-deeplearning
Bayesian Statistics: Techniques and Models,https://www.coursera.org/learn/mcmc-bayesian-statistics?specialization=bayesian-statistics
Introduction to Research for Essay Writing,https://www.coursera.org/learn/introduction-to-research-for-essay-writing?specialization=academic-english
"Teach English Now! Second Language Listening, Speaking, and Pronunciation",https://www.coursera.org/learn/tesol-speaking?specialization=tesol-certificate-2
"Facebook, Instagram, and Snapchat Marketing",https://www.coursera.org/learn/facebook-instagram-snapchat-marketing?specialization=social-media-marketing-practice
Gathering and Developing the News,https://www.coursera.org/learn/gathering-the-news?specialization=become-a-journalist
Developing Data Products,https://www.coursera.org/learn/data-products?specialization=jhu-data-science
Intermediate PostgreSQL,https://www.coursera.org/learn/intermediate-postgresql?specialization=postgresql-for-everybody
Introduction to Imagemaking,https://www.coursera.org/learn/image-making?specialization=graphic-design
Excel Basics for Data Analysis,https://www.coursera.org/learn/excel-basics-data-analysis-ibm?specialization=data-analysis-visualization-foundations
Linux Cloud and DevOps,https://www.coursera.org/learn/linux-cloud-devops?specialization=linux-for-lfca-certification
Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3?specialization=digital-signal-processing
Emotional and Social Intelligence,https://www.coursera.org/learn/emotional-and-social-intelligence?specialization=professional-skills-for-the-workplace
Big Data Modeling and Management Systems,https://www.coursera.org/learn/big-data-management?specialization=big-data
Mathematical Thinking in Computer Science,https://www.coursera.org/learn/what-is-a-proof?specialization=discrete-mathematics
Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt?specialization=six-sigma-black-belt
AWS Fundamentals: Building Serverless Applications,https://www.coursera.org/learn/aws-fundamentals-building-serverless-applications?specialization=aws-fundamentals
Health Information Technology Fundamentals,https://www.coursera.org/learn/health-it-fundamentals?specialization=healthcare-it
Computer Vision in Microsoft Azure,https://www.coursera.org/learn/computer-vision-microsoft-azure?specialization=microsoft-azure-ai-900-ai-fundamentals
"Comunicaciones integradas de marketing: Publicidad, Relaciones Públicas, Marketing Digital y más",https://www.coursera.org/learn/comunicaciones-integradas-marketing?specialization=implementacion-marketing-mix
People Analytics,https://www.coursera.org/learn/wharton-people-analytics?specialization=business-analytics
React Native,https://www.coursera.org/learn/react-native-course?specialization=meta-react-native
Game Design Document: Define the Art & Concepts,https://www.coursera.org/learn/game-design-document?specialization=game-design
Analysis of Business Problems,https://www.coursera.org/learn/analysis-business-problem-iese?specialization=foundations-management
ESG Risks and Opportunities,https://www.coursera.org/learn/esg-risks-opportunities?specialization=materiality-esg-factors
Understanding Prostate Cancer,https://www.coursera.org/learn/prostate-cancer?specialization=cancer-biology
Combining and Analyzing Complex Data,https://www.coursera.org/learn/data-collection-analytics-project?specialization=data-collection
Influence,https://www.coursera.org/learn/wharton-influence?specialization=wharton-success
Teach English Now! Lesson Design and Assessment,https://www.coursera.org/learn/lesson-design?specialization=tesol
The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework?specialization=ibm-ai-foundations-for-business
Healthcare Delivery Providers,https://www.coursera.org/learn/healthcare-delivery-providers?specialization=healthcare-marketplace
Salesforce Integration,https://www.coursera.org/learn/salesforce-integration?specialization=salesforce-fundamentals
Negotiation  Fundamentals,https://www.coursera.org/learn/negotiation-fundamentals?specialization=negotiation-mediation-conflict-resolution
Orden y manejo del tiempo,https://www.coursera.org/learn/orden?specialization=habilidades
R Programming,https://www.coursera.org/learn/r-programming?specialization=data-science-foundations-r
Project Management: Foundations and Initiation,https://www.coursera.org/learn/project-management-foundations-initiation?specialization=meem-project-management
Managing Linux Systems,https://www.coursera.org/learn/managing-linux-systems?specialization=linux-for-lfca-certification
Geospatial Analysis Project,https://www.coursera.org/learn/gis-capstone?specialization=gis
Parallel programming,https://www.coursera.org/learn/scala-parallel-programming?specialization=scala
Budgeting and Scheduling Projects,https://www.coursera.org/learn/schedule-projects?specialization=project-management
"Pointers, Arrays, and Recursion",https://www.coursera.org/learn/pointers-arrays-recursion?specialization=c-programming
Professional Selling: Step 1 - Think Like a High-Performer,https://www.coursera.org/learn/professional-selling-step-1?specialization=professionalselling
Python Data Representations,https://www.coursera.org/learn/python-representation?specialization=introduction-scripting-in-python
"Consumption, Marketing and Culture",https://www.coursera.org/learn/consumption-marketing-culture?specialization=uol-business-and-marketing-strategies
Business Growth Strategy,https://www.coursera.org/learn/uva-darden-business-growth-strategy?specialization=business-strategy
"Modern Robotics, Course 5:  Robot Manipulation and Wheeled Mobile Robots ",https://www.coursera.org/learn/modernrobotics-course5?specialization=modernrobotics
 Optimization Methods in Asset Management,https://www.coursera.org/learn/financial-engineering-optimizationmethods?specialization=financialengineering
Anatomy: Human Neuroanatomy,https://www.coursera.org/learn/anatomy403-3x?specialization=anatomy
The Factors that Influence the Effectiveness of Boards and the Governance Process,https://www.coursera.org/learn/nonprofit-gov-3?specialization=nonprofit
Content Strategy for Professionals: Capstone Project,https://www.coursera.org/learn/content-strategy-project?specialization=content-strategy
Converter Circuits,https://www.coursera.org/learn/converter-circuits?specialization=power-electronics
Introduction to the Biology of Cancer,https://www.coursera.org/learn/cancer?specialization=cancer-biology
Modernizing Data Lakes and Data Warehouses with GCP 日本語版,https://www.coursera.org/learn/data-lakes-data-warehouses-gcp-jp?specialization=gcp-data-machine-learning-jp
Google Slides,https://www.coursera.org/learn/google-slides?specialization=getting-started-with-google-workspace
Cooking for Busy Healthy People,https://www.coursera.org/learn/cooking-healthy-food?specialization=food-sustainability-mindful-eating-healthy-cooking
Introduction to Probability and Data with R,https://www.coursera.org/learn/probability-intro?specialization=statistics
What is Corruption: Anti-Corruption and Compliance,https://www.coursera.org/learn/what-is-corruption-anti-corruption-compliance?specialization=regulatory-compliance
AI Applications in People Management ,https://www.coursera.org/learn/wharton-ai-applications-people-management?specialization=ai-for-business-wharton
"Dynamic Programming, Greedy Algorithms",https://www.coursera.org/learn/dynamic-programming-greedy-algorithms?specialization=boulder-data-structures-algorithms
 Storytelling in Branding and Content Marketing ,https://www.coursera.org/learn/brand-and-content-marketing?specialization=branding-the-creative-journey
Logistic Regression in R for Public Health,https://www.coursera.org/learn/logistic-regression-r-public-health?specialization=statistical-analysis-r-public-health
Anatomy: Musculoskeletal and Integumentary Systems,https://www.coursera.org/learn/anatomy403-1x?specialization=anatomy
IT Infrastructure and Emerging Trends,https://www.coursera.org/learn/it-infrastructure-and-emerging-trends?specialization=information-systems
Entrepreneurship 1: Developing the Opportunity,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity?specialization=wharton-entrepreneurship
FPGA Softcore Processors and IP Acquisition,https://www.coursera.org/learn/fpga-softcore-proccessors-ip?specialization=fpga-design
Effectively delivering the news to your audience,https://www.coursera.org/learn/deliver-the-news?specialization=become-a-journalist
Research Proposal: Initiating Research,https://www.coursera.org/learn/research-proposal-initiating-research?specialization=market-research
Newborn Capstone,https://www.coursera.org/learn/newborn-capstone?specialization=newborn-baby-care
People and Soft Skills Assessment ,https://www.coursera.org/learn/people-soft-skills-assessment?specialization=people-and-soft-skills-for-professional-success
Networking in Google Cloud: Defining and Implementing Networks,https://www.coursera.org/learn/networking-gcp-defining-implementing-networks?specialization=networking-google-cloud-platform
Building Batch Data Pipelines on Google Cloud,https://www.coursera.org/learn/batch-data-pipelines-gcp?specialization=gcp-data-machine-learning
The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt?specialization=six-sigma-black-belt
Spring - Ecosystem and Core,https://www.coursera.org/learn/spring-ecosystem-and-core?specialization=spring-framework
Python Project for Data Engineering,https://www.coursera.org/learn/python-project-for-data-engineering?specialization=data-engineering-foundations
Introduction to Java,https://www.coursera.org/learn/java-introduction?specialization=core-java
Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1?specialization=digital-strategy
The Pronunciation of American English Project,https://www.coursera.org/learn/pronunciation-american-english-project?specialization=american-english-pronunciation
Introduction to Operations Management,https://www.coursera.org/learn/wharton-operations?specialization=wharton-business-foundations
Prototyping and Design,https://www.coursera.org/learn/prototyping-design?specialization=user-interface-design
Java Programming: Principles of Software Design,https://www.coursera.org/learn/java-programming-design-principles?specialization=java-programming
Diagnosing Health Behaviors for Global Health Programs,https://www.coursera.org/learn/health-behaviors-global?specialization=global-health
Aromatherapy: Clinical Use of Essential Oils,https://www.coursera.org/learn/aromatherapy-clinical-use-essential-oils?specialization=integrative-nursing
Mathematical Biostatistics Boot Camp 1,https://www.coursera.org/learn/biostatistics?specialization=advanced-statistics-data-science
Ideas from the History of Graphic Design,https://www.coursera.org/learn/graphic-design-history?specialization=graphic-design
"JavaScript, jQuery, and JSON",https://www.coursera.org/learn/javascript-jquery-json?specialization=web-applications
Introduction to Healthcare,https://www.coursera.org/learn/intro-to-healthcare?specialization=ai-healthcare
Introduction to Digital health,https://www.coursera.org/learn/introduction-to-digital-health?specialization=digitalhealth
Algebra and Differential Calculus for Data Science,https://www.coursera.org/learn/algebra-and-differential-calculus-for-data-science?specialization=expressway-to-data-science-essential-math
Analyzing Big Data with SQL,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries?specialization=cloudera-big-data-analysis-sql
Essentials of Entrepreneurship: Thinking & Action,https://www.coursera.org/learn/entrepreneurial-thinking?specialization=career-success
Microsoft Azure Management Tools and Security Solutions,https://www.coursera.org/learn/microsoft-azure-management-security?specialization=microsoft-azure-fundamentals-az-900
Fundamentals of Accounting Capstone,https://www.coursera.org/learn/accounting-fundamentals-project?specialization=accounting-fundamentals
Blockchain in Financial Services: Strategic Action Plan,https://www.coursera.org/learn/blockchain-strategic-action-plan?specialization=blockchain-financial-services
Accounting Analysis II: Measurement and Disclosure of Liabilities,https://www.coursera.org/learn/accounting-analysis-2-liabilities?specialization=financial-reporting
Social Network Analysis,https://www.coursera.org/learn/social-network-analysis?specialization=computational-social-science-ucdavis
Gender Analytics Capstone Project,https://www.coursera.org/learn/gender-analytics-capstone?specialization=gender-analytics
Analyze Datasets and Train ML Models using AutoML,https://www.coursera.org/learn/automl-datasets-ml-models?specialization=practical-data-science
"Android App Components - Services, Local IPC, and Content Providers",https://www.coursera.org/learn/androidapps-2?specialization=android-app-development
Writing in First Person Point of View,https://www.coursera.org/learn/first-person-pov?specialization=memoir-personal-essay
Bioconductor for Genomic Data Science,https://www.coursera.org/learn/bioconductor?specialization=genomic-data-science
Renewable Energy Technology Fundamentals,https://www.coursera.org/learn/renewable-energy-technology-fundamentals?specialization=renewable-energy
Tools for Data Science,https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=introduction-data-science
Managing Human Capital in Retail,https://www.coursera.org/learn/wharton-managing-human-capital-retail?specialization=wharton-retail-strategy
Matrix Algebra for Engineers,https://www.coursera.org/learn/matrix-algebra-engineers?specialization=mathematics-engineers
"Managing ADHD, Autism, Learning Disabilities, and Concussion in School",https://www.coursera.org/learn/managing-adhd-autism-learning-disabilities-and-concussion-in-school?specialization=school-health-for-children-and-adolescents
Bayesian Statistics: Capstone Project,https://www.coursera.org/learn/bayesian-statistics-capstone?specialization=bayesian-statistics
Creatividad computacional,https://www.coursera.org/learn/creatividad-computacional?specialization=inteligencia-artificial
Gender Analytics for Innovation,https://www.coursera.org/learn/gender-analytics-innovation?specialization=gender-analytics
Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry?specialization=aerospace
ESG and Social Activism,https://www.coursera.org/learn/esg-social-activism?specialization=materiality-esg-factors
Multi-Axis CNC Toolpaths,https://www.coursera.org/learn/multi-axis-cnc-toolpaths?specialization=autodesk-cad-cam-manufacturing
Advanced Business Strategy,https://www.coursera.org/learn/uva-darden-advanced-business-strategy?specialization=business-strategy
"Teacher SEL: Programs, Possibilities, and Contexts",https://www.coursera.org/learn/teacher-sel-programs?specialization=teacher-sel
Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search?specialization=seo
Consulting Tools and Tips,https://www.coursera.org/learn/management-consulting-tools-and-tips?specialization=managementconsulting
The Raspberry Pi Platform and Python Programming for the Raspberry Pi,https://www.coursera.org/learn/raspberry-pi-platform?specialization=iot
Renewable Power and Electricity Systems,https://www.coursera.org/learn/renewable-power-electricity-systems?specialization=renewable-energy
Operations Systems Excellence,https://www.coursera.org/learn/operations-systems-excellence?specialization=uol-business-and-marketing-strategies
Inspiring Peak Performance on Technical Teams,https://www.coursera.org/learn/real-world-engineering-management-2?specialization=real-world-engineering-management
Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud?specialization=devops-cloud-and-agile-foundations
Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization?specialization=seo
Building Database Applications in PHP,https://www.coursera.org/learn/database-applications-php?specialization=web-applications
Robotics: Perception,https://www.coursera.org/learn/robotics-perception?specialization=robotics
Project Management: Control using the Earned Value and Risk,https://www.coursera.org/learn/control-and-replan-using-earned-value-and-risk?specialization=project-management-tools-approaches-skills
Speaking to Inspire: Ceremonial and Motivational Speeches,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches?specialization=public-speaking
Security Operations,https://www.coursera.org/learn/security-operations?specialization=certified-in-cybersecurity
Fundamentals of Quantitative Modeling,https://www.coursera.org/learn/wharton-quantitative-modeling?specialization=wharton-business-financial-modeling
Reproducible Research,https://www.coursera.org/learn/reproducible-research?specialization=jhu-data-science
Effective Problem-Solving and Decision-Making,https://www.coursera.org/learn/problem-solving?specialization=project-management-success
Expanding SEL,https://www.coursera.org/learn/expanding-sel?specialization=teacher-sel
Statistical Inference,https://www.coursera.org/learn/statistical-inference?specialization=jhu-data-science
Python Programming Essentials,https://www.coursera.org/learn/python-programming?specialization=introduction-scripting-in-python
"Speak English Professionally: In Person, Online & On the Phone",https://www.coursera.org/learn/speak-english-professionally?specialization=improve-english
Advanced Deployment Scenarios with TensorFlow,https://www.coursera.org/learn/advanced-deployment-scenarios-tensorflow?specialization=tensorflow-data-and-deployment
Communicating Your Best Self ,https://www.coursera.org/learn/communicatingyourbestself?specialization=communicationforeveryone
Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai?specialization=key-technologies-for-business
Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced?specialization=financial-management
Data and Health Indicators in Public Health Practice,https://www.coursera.org/learn/data-public-health?specialization=professional-epidemiology
Qualitative Data Analysis with MAXQDA Software,https://www.coursera.org/learn/qualitative-data-analysis-with-maxqda-software?specialization=qualitative-research-design-and-methods-for-public-health
Introduction to Digital Transformation Part 2,https://www.coursera.org/learn/digital-transformation-part-2?specialization=digital-strategy
Culture-Driven Team Building Capstone ,https://www.coursera.org/learn/team-building-capstone?specialization=team-building
Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization?specialization=drug-development-product-management
European Business Law: Doing Business in Europe,https://www.coursera.org/learn/eu-law-doing-business?specialization=european-business-law
Financial Accounting: Foundations,https://www.coursera.org/learn/financial-accounting-basics?specialization=financial-management
Linear Regression and Modeling ,https://www.coursera.org/learn/linear-regression-model?specialization=statistics
Principles of Public Relations,https://www.coursera.org/learn/principles-of-public-relations?specialization=introduction-to-public-relations-and-the-media
Introduction to DevOps,https://www.coursera.org/learn/intro-to-devops?specialization=devops-cloud-and-agile-foundations
Healthy and Sustainable Foods,https://www.coursera.org/learn/healthy-sustainable-foods?specialization=healthy-sustainable-foods-products
"Foundations of Sports Analytics: Data, Representation, and Models in Sports",https://www.coursera.org/learn/foundations-sports-analytics?specialization=sports-analytics
Introduction to Automated Analysis,https://www.coursera.org/learn/automated-analysis?specialization=software-testing-automation
Developing Your Musicianship: Final Project,https://www.coursera.org/learn/musicianship-final-project?specialization=musicianship-specialization
Assessment for Data Analysis and Visualization Foundations,https://www.coursera.org/learn/data-analysis-visualization-foundations-assessment?specialization=data-analysis-visualization-foundations
Fundamentals of GIS,https://www.coursera.org/learn/gis?specialization=gis
